Tweet_ID,User_ID,Tweet,Created_At,Sentiment_Score,Sentiment,Coordinates,User_Location,Latitude,Longitude
414894861616418816,11265142,The real #humantraffickingslavery: #hts #ht #humantrafficking http://t.co/cEbVAkQ8QB,2013-12-22 00:00:00 UTC,-0.0191471,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414896868124925952,164507778,"RT @mtvexit: FACT: #Humantrafficking is one of the fastest growing criminal activities in the world, making $32 BILLION every year. #endsla…",2013-12-22 00:00:00 UTC,-1.14153,very_negative,UNKNOWN,"Roanoke, VA",37.2709704,-79.9414266
414899505713389569,806180030,RT @SenPaulStrauss: @MissMaryDavid - Thanks for joining us.  We are grateful for your wonderful #humanrights  activism &amp; your fight against…,2013-12-22 00:00:00 UTC,0.998066,very_positive,UNKNOWN,"Washington, DC",38.90723089999999,-77.0364641
414900154307997696,1387273050,RT @TrafficInPeople: Mexican Authorities Arrest 10 Suspected Of Human Trafficking Into The United ... - Fox News Latino http://t.co/eHdvOlr…,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414900200873156608,1387273050,RT @TrafficInPeople: Report: 20 cases of child human trafficking investigated in Kentucky in four ... - Fox News http://t.co/bY3x2azVqQ #hu…,2013-12-22 00:00:00 UTC,0.03,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414900366153908224,1262655524,Day 22 of #Dressember2013! See suspicious activity that might be #humantrafficking? Text/call it… http://t.co/bC21NhP6RL,2013-12-22 00:00:00 UTC,-0.619707,negative,UNKNOWN,Texas,31.9685988,-99.9018131
414909155972247553,246623978,"Dear guys: if you're gonna talk to me about a #stripclub, I'm going to bring up #humantrafficking. #sorry #sorrynotsorry",2013-12-22 00:00:00 UTC,-0.971387,very_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414910488787447808,138800062,"RT @mtvexit: FACT: #Humantrafficking is one of the fastest growing criminal activities in the world, making $32 BILLION every year. #endsla…",2013-12-22 00:00:00 UTC,-1.14153,very_negative,UNKNOWN,"HaNoi, VietNam",21.0333333,105.85
414911763142823936,824201809,RT @TDSRezaGostar: Sex trafficking's desert victims http://t.co/vBtxv8pCUJ #crime #invisiblevictims #humantrafficking,2013-12-22 00:00:00 UTC,-0.488636,negative,UNKNOWN,"Palm Springs, CA ",33.8302961,-116.5452921
414913975411691521,977915887,#Pray for this family &amp; all those #trafficked into #Sinai. For all #HumanTrafficking victims. Many caught leaving #NorthKorea or #Eritrea.,2013-12-22 00:00:00 UTC,1.29167,very_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414914790817951744,406312695,#humantrafficking is fastest growing crime in the world at $32Billion! I wrote #TheTwelveSEALs to create awareness! http://t.co/aborsqCZor,2013-12-22 00:00:00 UTC,-0.128401,weak_negative,UNKNOWN,"Orlando, Florida",28.5383355,-81.3792365
414914904186175488,463162523,RT @RogerGrubbs: #humantrafficking is fastest growing crime in the world at $32Billion! I wrote #TheTwelveSEALs to create awareness! http:/…,2013-12-22 00:00:00 UTC,-0.128401,weak_negative,UNKNOWN,"Staten Island, New York",40.5795317,-74.1502007
414915761350922240,77492262,RT @TrafficInPeople: Report: 20 cases of child human trafficking investigated in Kentucky in four ... - Fox News http://t.co/bY3x2azVqQ #hu…,2013-12-22 00:00:00 UTC,0.03,weak_positive,UNKNOWN,Brussels,50.8503396,4.3517103
414915796700495872,77492262,RT @TrafficInPeople: Mexican Authorities Arrest 10 Suspected Of Human Trafficking Into The United ... - Fox News Latino http://t.co/eHdvOlr…,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,Brussels,50.8503396,4.3517103
414916226717319168,23028227,Light a candle tonight in honor of all those still enslaved. #humantrafficking http://t.co/WF4hQHaAXD,2013-12-22 00:00:00 UTC,0.774958,very_positive,UNKNOWN,NY,40.7143528,-74.00597309999999
414916406950383618,40343720,A tale of two citizens - The Hindu-the Indian maid in New York http://t.co/W7wDAA52LE,2013-12-22 00:00:00 UTC,-0.166667,weak_negative,UNKNOWN,On the go in India,20.593684,78.96288
414916725319012352,40343720,Please read my article on Indian maid in New York-A tale of two citizens - The Hindu http://t.co/W7wDAA52LE,2013-12-22 00:00:00 UTC,0.121563,weak_positive,UNKNOWN,On the go in India,20.593684,78.96288
414916879782653953,40343720,Please read my article on Indian maid in New York-A tale of two citizens - The Hindu http://t.co/YyU3tTWFNM,2013-12-22 00:00:00 UTC,0.121563,weak_positive,UNKNOWN,On the go in India,20.593684,78.96288
414917359766228992,40343720,Please read my opinion on the Indian maid in New York-A tale of two citizens - The Hindu http://t.co/o5Ayb4R3Ha Now#CATW,2013-12-22 00:00:00 UTC,-0.235579,weak_negative,UNKNOWN,On the go in India,20.593684,78.96288
414918314251411456,1673044170,RT @Ruchiragupta: Please read my opinion on the Indian maid in New York-A tale of two citizens - The Hindu http://t.co/o5Ayb4R3Ha Now#CATW,2013-12-22 00:00:00 UTC,-0.235579,weak_negative,UNKNOWN,London n Mumbai ,18.935734,72.832084
414918359084716032,34685649,RT @Ruchiragupta: Please read my opinion on the Indian maid in New York-A tale of two citizens - The Hindu http://t.co/o5Ayb4R3Ha Now#CATW,2013-12-22 00:00:00 UTC,-0.235579,weak_negative,UNKNOWN,"Dorset, England",50.7390661,-2.3382346
414918898991898624,2153177246,How #mhealth can help fight #humantrafficking http://t.co/mLJs7Y7HYi,2013-12-22 00:00:00 UTC,0.205731,weak_positive,UNKNOWN,Yale School of Public Health,41.3029812,-72.9315172
414919076553564160,199271877,#humantrafficking NCW favours special legislation against human trafficking http://t.co/fsxY6SYqLo,2013-12-22 00:00:00 UTC,0.0522268,weak_positive,UNKNOWN,USA,37.09024,-95.712891
414921232673280000,19455864,#Mexican Authorities Arrest 10 Suspected Of #HumanTrafficking Into The United States http://t.co/cGjqa1SZ7a,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,"Miami, FL",25.7889689,-80.2264393
414923896270626816,632281002,#HumanTrafficking Human Rights Office Concerned at Treatment of Saudi Activist http://t.co/fxuuhlBgyR #News... http://t.co/jkQtcgWDLK,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
414923903916449793,616275764,#HumanTrafficking Human Rights Office Concerned at Treatment of Saudi Activist http://t.co/pJ1tZr2OoE #News #elaineossipov,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
414923904034295808,702166302,#HumanTrafficking Human Rights Office Concerned at Treatment of Saudi Activist http://t.co/03I8TVl5LN #News... http://t.co/NKHvWC2Sbt,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
414925297403043840,424360604,RT @TrafficInPeople: Report: 20 cases of child human trafficking investigated in Kentucky in four ... - Fox News http://t.co/bY3x2azVqQ #hu…,2013-12-22 00:00:00 UTC,0.03,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414925313609842689,424360604,"RT @mtvexit: FACT: #Humantrafficking is one of the fastest growing criminal activities in the world, making $32 BILLION every year. #endsla…",2013-12-22 00:00:00 UTC,-1.14153,very_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414927269279199232,565712121,RT @RogerGrubbs: #humantrafficking is fastest growing crime in the world at $32Billion! I wrote #TheTwelveSEALs to create awareness! http:/…,2013-12-22 00:00:00 UTC,-0.128401,weak_negative,UNKNOWN,California,36.778261,-119.4179324
414927737523277824,1272031254,RT @RogerGrubbs: #humantrafficking is fastest growing crime in the world at $32Billion! I wrote #TheTwelveSEALs to create awareness! http:/…,2013-12-22 00:00:00 UTC,-0.128401,weak_negative,UNKNOWN,UK,55.378051,-3.435973
414928422951845888,969102499,Read @Ruchiragupta || Sangeeta Richard is also an Indian woman http://t.co/q6C29Jn705,2013-12-22 00:00:00 UTC,-0.125,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414928588572733440,25190224,RT @RogerGrubbs: #humantrafficking is fastest growing crime in the world at $32Billion! I wrote #TheTwelveSEALs to create awareness! http:/…,2013-12-22 00:00:00 UTC,-0.128401,weak_negative,UNKNOWN,Texas,31.9685988,-99.9018131
414931417282269184,193067453,RT @TrafficInPeople: Report: 20 cases of child human trafficking investigated in Kentucky in four ... - Fox News http://t.co/bY3x2azVqQ #hu…,2013-12-22 00:00:00 UTC,0.03,weak_positive,UNKNOWN,christchurch NZ,-43.5320544,172.6362254
414931504179838976,193067453,RT @TrafficInPeople: Mexican Authorities Arrest 10 Suspected Of Human Trafficking Into The United ... - Fox News Latino http://t.co/eHdvOlr…,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,christchurch NZ,-43.5320544,172.6362254
414931826105270273,304614019,Report: 20 cases of child #humantrafficking investigated in #Kentucky in four month period | http://t.co/gE0MSipArA,2013-12-22 00:00:00 UTC,0.0541047,weak_positive,UNKNOWN,"Quebec, Canada",52.9399159,-73.5491361
414932069223890944,304614019,Mexican Authorities Arrest 10 Suspected Of #HumanTrafficking Into The United States | Fox News Latino http://t.co/3src0X9RjV,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,"Quebec, Canada",52.9399159,-73.5491361
414932207673688064,616275764,#HumanTrafficking #UN ODC Tasks Nigeria On Global Movement Against Traficking - The Guardian Nigeria http://t.co/nmhgm6QTY4 #eossipov #AAAW,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
414932867580317696,193067453,RT @TrafficInPeople: Police Arrest Suspect for Sex Trafficking Charges - KOLO http://t.co/O7uHQri0L1 #humantrafficking,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,christchurch NZ,-43.5320544,172.6362254
414938630210076675,856587308,"#modernslavery - ""Any bill on slavery is not better than no bill"" http://t.co/tiAGYSeff0 #globaldev #humantrafficking #slavery",2013-12-22 00:00:00 UTC,1.35348,very_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414939536490127360,406312695,Young people disappearing at alarming rate! #humantrafficking is fastest growing crime in the world at $32Billion! http://t.co/aborsqCZor,2013-12-22 00:00:00 UTC,-0.931818,very_negative,UNKNOWN,"Orlando, Florida",28.5383355,-81.3792365
414939589392883712,25531179,Ruchira Gupta shares following link and has to say about Indian maid in New York-A tale of two citizens - The Hindu http://t.co/2uvLlPwIl9,2013-12-22 00:00:00 UTC,0.0766508,weak_positive,UNKNOWN,Jamaica,18.109581,-77.297508
414939719471214592,1107375859,SW Conference Against #Trafficking 2014 http://t.co/NmV8STpkAb via @eventbrite #HumanTrafficking #SexTrafficking,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,Montana,46.8796822,-110.3625658
414940238985699329,834165030,@MSNBC  #SEXSLAVES #HUMANTRAFFICKING #WOMENANDGIRLSARENOTFORSALE #STIFFERPENALTIES #IAMNOTFORSALE,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,EARTH,34.2331373,-102.4107493
414940791627583488,462573965,Movie time! I'm watching #HumanTrafficking. Join the conversation on #GetGlue http://t.co/CCFC8fYpRX,2013-12-22 00:00:00 UTC,0.155009,weak_positive,UNKNOWN,Tucson ,32.2217429,-110.926479
414941142107844608,2258326435,RT @TrafficInPeople: Report: 20 cases of child human trafficking investigated in Kentucky in four ... - Fox News http://t.co/bY3x2azVqQ #hu…,2013-12-22 00:00:00 UTC,0.03,weak_positive,UNKNOWN,The World,25.2142354,55.13551409999999
414941263838715904,834165030,#SEXSLAVES #HUMANTRAFFICKING #WOMENANDGIRLSARENOTFORSALE,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,EARTH,34.2331373,-102.4107493
414941930330808321,63960871,RT @UniteWomenMT: SW Conference Against #Trafficking 2014 http://t.co/NmV8STpkAb via @eventbrite #HumanTrafficking #SexTrafficking,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,"Whitehall, PA, USA",40.6572331,-75.4985521
414942569793978368,1806239358,"RT @PixelProject: Report #humantrafficking in the Philippines: call 1343 in Metro Manila, call (02)1343 from anywhere else http://t.co/z016…",2013-12-22 00:00:00 UTC,0.251013,positive,UNKNOWN,"Los Angeles, CA",34.0522342,-118.2436849
414942782457790464,834165030,#HUMANTRAFFICKING #WOMENANDGIRLSARENOTFORSALE #STIFFERPENALTIES,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,EARTH,34.2331373,-102.4107493
414943935081873408,1653059262,"@lisamurkowski @Senate_GOPs @SenatorBegich 
Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking",2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414943935354511360,317159284,"@lisamurkowski @Senate_GOPs @SenatorBegich 
Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking",2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,"Wasilla, AK",61.5813889,-149.4394444
414943936398893057,44385059,"@lisamurkowski @Senate_GOPs @SenatorBegich 
Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking",2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,"Bowie, Maryland",39.0067768,-76.77913649999999
414944247771430912,317159284,@tamaraholder @SenatorReid Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking,2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,"Wasilla, AK",61.5813889,-149.4394444
414944247809183744,1653059262,@tamaraholder @SenatorReid Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking,2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414944248669011968,44385059,@tamaraholder @SenatorReid Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking,2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,"Bowie, Maryland",39.0067768,-76.77913649999999
414944306479132672,1653059262,Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking  CALL UPON YOUR SENATORS!!,2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414944306495901696,317159284,Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking  CALL UPON YOUR SENATORS!!,2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,"Wasilla, AK",61.5813889,-149.4394444
414944307456389120,44385059,Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking  CALL UPON YOUR SENATORS!!,2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,"Bowie, Maryland",39.0067768,-76.77913649999999
414945412525473792,1653059262,Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking,2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414945414417117184,44385059,Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking,2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,"Bowie, Maryland",39.0067768,-76.77913649999999
414945414614241280,317159284,Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking,2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,"Wasilla, AK",61.5813889,-149.4394444
414945414492585984,1542298974,Congress has a budget! Now please focus on passing #S1249.  We need to end #HumanTrafficking,2013-12-22 00:00:00 UTC,0.356733,positive,UNKNOWN,Washington DC,38.90723089999999,-77.0364641
414946572523556864,1671916531,RT @UniteWomenMT: SW Conference Against #Trafficking 2014 http://t.co/NmV8STpkAb via @eventbrite #HumanTrafficking #SexTrafficking,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414946664227827712,635019167,RT #HumanTrafficking monologue by @MissMaryDavid https://t.co/NW6BP7JL3L @LifeIsSweetBaby @anna_malika @saffytaff http://t.co/ULm7mbpmRn,2013-12-22 00:00:00 UTC,-0.166667,weak_negative,UNKNOWN,Worldwide,34.4805388,136.8223514
414949189916049409,75196257,RT @Ruchiragupta: Please read my article on Indian maid in New York-A tale of two citizens - The Hindu http://t.co/pqBxBKN3o4,2013-12-22 00:00:00 UTC,0.121563,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414950489470820352,16331240,RT @WeLOGOFF: Let's call an end to #humantrafficking NYC! Let's love our neighbor as ourselves. @foreverfocused http://t.co/7EUMbkSlP6,2013-12-22 00:00:00 UTC,0.859656,very_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414951610817986560,828068220,RT @Ruchiragupta: Please read my opinion on the Indian maid in New York-A tale of two citizens - The Hindu http://t.co/o5Ayb4R3Ha Now#CATW,2013-12-22 00:00:00 UTC,-0.235579,weak_negative,UNKNOWN,Universe,55.041487,9.809545
414951860186148864,2258326435,RT @thorn: How text messages help the @PolarisProject and Thorn zero in on #humantrafficking http://t.co/dXaqZDhnTk via @ravindranize #BeFr…,2013-12-22 00:00:00 UTC,-0.228698,weak_negative,UNKNOWN,The World,25.2142354,55.13551409999999
414952460675866624,225423130,"RT @GdnGlobalDevPro: #modernslavery - ""Any bill on slavery is not better than no bill"" http://t.co/tiAGYSeff0 #globaldev #humantrafficking …",2013-12-22 00:00:00 UTC,1.35348,very_positive,UNKNOWN,FRANCE,46.227638,2.213749
414952771298000896,806180030,RT @OurBASI: RT #HumanTrafficking monologue by @MissMaryDavid https://t.co/NW6BP7JL3L @LifeIsSweetBaby @anna_malika @saffytaff http://t.co/…,2013-12-22 00:00:00 UTC,-0.166667,weak_negative,UNKNOWN,"Washington, DC",38.90723089999999,-77.0364641
414957280639991809,980920723,A portion of the proceeds from the sales of Little River go to http://t.co/Im8wW5DGoY to fight #humantrafficking http://t.co/NZIt68PN2T,2013-12-22 00:00:00 UTC,0.25175,positive,UNKNOWN,"El Dorado Hills, CA",38.6857367,-121.082167
414962280913457152,20341206,"RT @REACTPartnering: More than rescue / ""Getting #SexTrafficking Victims Out Requires Complex Care"" by @JR_MollzFlem http://t.co/0gSzN9IEHC…",2013-12-22 00:00:00 UTC,0.291667,positive,UNKNOWN,Seattle / Airplane ,47.51786790000001,-122.2963681
414962652591300610,616275764,#HumanTrafficking Artist profiled in film 'Native Silence' speaks of escaping troubled pa... http://t.co/7Dv2TiwFOH,2013-12-22 00:00:00 UTC,-0.833333,very_negative,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
414966553407287296,57066215,Keep hope alive 4 Survivors of #HumanTrafficking on #GivingTuesday. Donate to @RemovingChains survivor support site! http://t.co/3KDI9Ly7to,2013-12-22 00:00:00 UTC,0.55514,positive,UNKNOWN,"Gainesville, FL",29.6516344,-82.32482619999999
414972087166828544,1035561926,"RT @mtvexit: FACT: #Humantrafficking is one of the fastest growing criminal activities in the world, making $32 BILLION every year. #endsla…",2013-12-22 00:00:00 UTC,-1.14153,very_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414974846594846722,1056945930,Did anything GOOD happen today? #JustineSacco #AIDS #Healthcarecrisis #US #globalwarming #childsoldiers #humantrafficking #victims,2013-12-22 00:00:00 UTC,0.181569,weak_positive,UNKNOWN,MD/DC/VA,38.90723089999999,-77.0364641
414977770062479360,512860075,@echojustice Hi Star!!  Wishing you Love and the very Best for the New Year!  January is #HumanTrafficking awareness month..let's rock on!,2013-12-22 00:00:00 UTC,0.926309,very_positive,UNKNOWN,Universe,55.041487,9.809545
414979975855349760,1677232993,"""@CORRC:Send some holiday #cheer to the #humantrafficking #survivors we work with? Send a card the #thesalvationarmy http://t.co/qTzfoGO879""",2013-12-22 00:00:00 UTC,0.606918,positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414982323562893313,18734815,.@joleenzanuzoski: those paid to support illegal #immigration  like @KirkSemple *enable* #humantrafficking. Victims get lost in crowd. #ows,2013-12-22 00:00:00 UTC,0.700202,positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414982473987411968,1115366832,SW Conference Against #Trafficking 2014 http://t.co/8LVliLhh88 via @eventbrite #HumanTrafficking #SexTrafficking,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,Nebraska,41.4925374,-99.9018131
414983431580164096,1691652494,How are you realizing your visions for ending #HumanTrafficking and #ChildTrafficking,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414986644216119297,1671916531,RT @UniteWomenNE: SW Conference Against #Trafficking 2014 http://t.co/8LVliLhh88 via @eventbrite #HumanTrafficking #SexTrafficking,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,UNKNOWN,42.230537,-83.7466403
414986705419399168,1631582402,RT @UniteWomenNE: SW Conference Against #Trafficking 2014 http://t.co/8LVliLhh88 via @eventbrite #HumanTrafficking #SexTrafficking,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,everywhere,37.6658757,-91.8479332
414988677459103744,46541579,RT @24AheadDotCom: .@joleenzanuzoski: those paid to support illegal #immigration  like @KirkSemple *enable* #humantrafficking. Victims get …,2013-12-22 00:00:00 UTC,1.20914,very_positive,UNKNOWN,USSA.,10.016667,6.1
414992838141554688,616275764,#HumanTrafficking Save our children - Trinidad News http://t.co/rebSw41YZm #eossipov #AAAW,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
414993095168499712,616275764,#HumanTrafficking Ethiopian Migrants Return Empty Handed From Saudi Arabia - http://t.co/yBd5814NTL http://t.co/SA3vLFo1XD #eossipov #AAAW,2013-12-22 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415007732010205185,2153069923,"#HumanTrafficking is a crime, not a means of livelihood.",2013-12-22 00:00:00 UTC,-0.798209,very_negative,UNKNOWN,India,20.593684,78.96288
415008300158042112,144692639,"Thai navy sues @phuketwan journalists over #Rohingya trafficking report
http://t.co/8Ha9RhrqkZ #Myanmar #humantrafficking #refugees",2013-12-22 00:00:00 UTC,0.388528,positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415010253189971968,365613628,"disturbing dream, dreamt a man tried to con me into getting into his car and it was a trafficking attempt.horrible #humantrafficking",2013-12-22 00:00:00 UTC,-0.476685,negative,UNKNOWN,"Melkbosstrand,RSA",-33.719294,18.4543113
415012317550489600,31070240,January is #humantrafficking awareness month! I will be speaking at a few events! #followme to stay posted! #change http://t.co/lBBuElrRGk,2013-12-22 00:00:00 UTC,1.02896,very_positive,UNKNOWN,"San Diego, CA",32.7153292,-117.1572551
415014736577560576,632281002,#HumanTrafficking Egypt: ‘Worrying Escalation’ In Harassment of Civil Society http://t.co/Lx7HgEzClk #News... http://t.co/BLn5XoRd57,2013-12-23 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415014742881619968,616275764,#HumanTrafficking Egypt: ‘Worrying Escalation’ In Harassment of Civil Society http://t.co/Z6NKHICwEX #News #elaineossipov,2013-12-23 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415014743892840448,702166302,#HumanTrafficking Egypt: ‘Worrying Escalation’ In Harassment of Civil Society http://t.co/UWosR0Bs04 #News... http://t.co/TjXawXZt8k,2013-12-23 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415018139064082432,750948402,RT @realhangeng: #Humantrafficking is the exploitation of people for money. Help end it. Take the #FREEDOMPLEDGE on Google+:http://t.co/OqU…,2013-12-23 00:00:00 UTC,0.0340909,weak_positive,UNKNOWN,indonesia,-0.789275,113.921327
415018389648576512,1390862022,RT @JamesLEtoile: A portion of the proceeds from the sales of Little River go to http://t.co/Im8wW5DGoY to fight #humantrafficking http://t…,2013-12-23 00:00:00 UTC,0.25175,positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415023282895585280,616275764,#HumanTrafficking City gender equality programs as priority of city social services - Baguio Midla... http://t.co/xVfKgPbj0G,2013-12-23 00:00:00 UTC,-0.633503,negative,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415023539960283136,616275764,"#HumanTrafficking Guest: Dennis Rodman, consider the facts of life in N. Korea - The Seattle Times http://t.co/8ZDpavhXGN #eossipov #AAAW",2013-12-23 00:00:00 UTC,0.154777,weak_positive,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415026827141206017,121158213,US authorities are investigating “human trafficking”... http://t.co/3h0CQZN3bN #Uncategorized #DevyaniKhobragade #humantrafficking #TopNews,2013-12-23 00:00:00 UTC,0.125,weak_positive,UNKNOWN,USA,37.09024,-95.712891
415032360875212801,21549110,Working on my @nickcarter http://t.co/knZSZKpXmB FC Profile 3 laptops gotta find for links working on #Humantrafficking #fundraiser tomorrow,2013-12-23 00:00:00 UTC,0.535158,positive,UNKNOWN,"Newark, Delaware",39.6837226,-75.74965720000002
415036487030157312,366829362,RT @girlmuseum: Could legalising prostitution in Canada lead to an increase in #sextrafficking? http://t.co/OHRxkjekMq #humantrafficking,2013-12-23 00:00:00 UTC,0.0853456,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415038307643686912,629286902,RT @OurBASI: RT #HumanTrafficking monologue by @MissMaryDavid https://t.co/NW6BP7JL3L @LifeIsSweetBaby @anna_malika @saffytaff http://t.co/…,2013-12-23 00:00:00 UTC,-0.166667,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415038710791426048,39271463,US authorities are investigating “human trafficking” charges in the Indian ... - Quartz http://t.co/TPVK57igiZ #humantrafficking,2013-12-23 00:00:00 UTC,0.125,weak_positive,UNKNOWN,USA,37.09024,-95.712891
415038914785574913,21545704,RT @TrafficInPeople: US authorities are investigating “human trafficking” charges in the Indian ... - Quartz http://t.co/TPVK57igiZ #humant…,2013-12-23 00:00:00 UTC,0.125,weak_positive,UNKNOWN,Lac du Flambeau WI,45.96967249999999,-89.8920991
415039842607968256,1671916531,RT @TrafficInPeople: US authorities are investigating “human trafficking” charges in the Indian ... - Quartz http://t.co/TPVK57igiZ #humant…,2013-12-23 00:00:00 UTC,0.125,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415039855308333056,233576741,RT @TrafficInPeople: US authorities are investigating “human trafficking” charges in the Indian ... - Quartz http://t.co/TPVK57igiZ #humant…,2013-12-23 00:00:00 UTC,0.125,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415039907770687488,1631582402,RT @TrafficInPeople: US authorities are investigating “human trafficking” charges in the Indian ... - Quartz http://t.co/TPVK57igiZ #humant…,2013-12-23 00:00:00 UTC,0.125,weak_positive,UNKNOWN,everywhere,37.6658757,-91.8479332
415039935427522561,795164467,RT @ShandelleMariie: #STOP #humantrafficking #RaiseAwareness #CryingForTears http://t.co/bHN6tM2Ooj,2013-12-23 00:00:00 UTC,0.0,neutral,UNKNOWN,United States,37.09024,-95.712891
415047513293324289,74144130,"Report: #Kentucky ""rife with #humantrafficking ."" #Catholic Charities alone has boots on the ground fighting it. http://t.co/tXzJvfhNkk",2013-12-23 00:00:00 UTC,-0.0759091,weak_negative,UNKNOWN,"Kentucky, USA",37.8393332,-84.2700179
415047748510289920,700429577,"RT @CatholicLisa: Report: #Kentucky ""rife with #humantrafficking ."" #Catholic Charities alone has boots on the ground fighting it. http://t…",2013-12-23 00:00:00 UTC,-0.0759091,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415048679611854848,62327234,#sklavenhandel am #sinai #humantrafficking   http://t.co/pr0cBgiOay,2013-12-23 00:00:00 UTC,-0.0340909,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
